#time,accel_x,accel_y,accel_z
814.073737,4737.318029,-9400.615463,2757.943793
814.074061,7920.203579,-10140.821405,4596.572988
814.074386,7624.121203,-10214.842000,5132.839837
814.074710,4959.379811,-9770.718434,4443.353888
814.075034,1036.288319,-11325.150913,1838.629195
814.075358,-2220.617826,-11547.212695,-612.876398
814.075682,-4885.359217,-13397.727550,-229.828649
814.076007,-4811.338623,-12657.521608,-306.438199
814.076331,-4219.173869,-8216.285956,-2528.115143
814.076655,-6661.853478,-7179.997637,-2221.676944
814.076979,-8660.409521,-10362.883188,153.219100
814.077303,-6217.729913,-12583.501014,-2987.772442
814.077627,-4219.173869,-10066.800811,-3140.991542
814.077952,-4737.318029,-5403.503377,1072.533697
814.078276,-1110.308913,-5699.585753,536.266849
814.078600,1850.514855,-7624.121203,229.828649
814.078924,2516.700203,-7994.224174,1991.848295
814.079248,2516.700203,-9474.636058,1149.143247
814.079573,1850.514855,-10584.944971,842.705048
814.079897,1332.370696,-11843.295072,459.657299
814.080221,222.061783,-10584.944971,2221.676944
814.080545,0.000000,-9992.780217,1685.410096
814.080869,-1924.535449,-12139.377449,306.438199
814.081193,-4737.318029,-13101.645173,536.266849
814.081518,-4959.379811,-10510.924376,612.876398
814.081842,-3849.070898,-8290.306550,919.314598
814.082166,-3775.050304,-8068.244768,1302.362347
814.082490,-5255.462188,-9326.594869,2145.067394
814.082814,-6069.688724,-10584.944971,2068.457845
814.083139,-6735.874072,-11399.171507,1838.629195
814.083463,-6809.894666,-11695.253884,2451.505594
814.083787,-5033.400406,-10658.965565,2834.553343
814.084111,-2738.761985,-9696.697840,3217.601092
814.084435,-1036.288319,-10436.903782,3600.648841
814.084759,-296.082377,-10955.047942,3677.258390
814.085084,962.267725,-11473.192101,4366.744339
814.085408,888.247130,-10807.006753,4213.525239
814.085732,1110.308913,-9918.759623,4136.915689
814.086056,74.020594,-8290.306550,3370.820191
814.086380,-666.185348,-7476.080014,2374.896044
814.086705,-2368.659014,-9178.553681,3064.381992
814.087029,-2812.782580,-10584.944971,2987.772442
814.087353,-2738.761985,-9548.656652,2911.162892
814.087677,-4293.194464,-7846.182985,4519.963438
814.088001,-5551.544565,-6587.832884,4749.792088
814.088325,-5329.482782,-6809.894666,4213.525239
814.088650,-4663.297435,-7624.121203,4519.963438
814.088974,-3256.906145,-9178.553681,5592.497135
814.089298,296.082377,-10584.944971,5822.325785
814.089622,3627.009116,-10658.965565,6818.249932
814.089946,4811.338623,-8956.491898,7431.126331
814.090271,3997.112087,-7624.121203,6818.249932
814.090595,666.185348,-8142.265362,4979.620737
814.090919,-2738.761985,-9622.677246,2911.162892
814.091243,-4515.256246,-9474.636058,2145.067394
814.091567,-5255.462188,-7550.100608,1838.629195
814.091891,-6143.709319,-6291.750507,995.924147
814.092216,-7105.977043,-7031.956449,-306.438199
814.092540,-7105.977043,-10140.821405,459.657299
814.092864,-4071.132681,-11103.089130,919.314598
814.093188,-814.226536,-10066.800811,1532.190996
814.093512,-592.164754,-8734.430116,3677.258390
814.093836,666.185348,-8438.347739,3294.210641
814.094161,740.205942,-9770.718434,2681.334243
814.094485,444.123565,-10140.821405,1991.848295
814.094809,1628.453072,-9844.739029,2298.286494
814.095133,2812.782580,-9844.739029,1991.848295
814.095457,3997.112087,-9622.677246,766.095498
814.095782,3182.885551,-8660.409521,536.266849
814.096106,1110.308913,-8956.491898,-1455.581446
814.096430,-1554.432478,-10658.965565,-3217.601092
814.096754,-4811.338623,-12435.459826,-4290.134789
814.097078,-6069.688724,-11399.171507,-4060.306139
814.097402,-4589.276840,-9918.759623,-3064.381992
814.097727,-2294.638420,-10214.842000,-1455.581446
814.098051,148.041188,-11029.068536,-689.485948
814.098375,1702.473667,-11843.295072,-766.095498
814.098699,1554.432478,-11991.336260,-919.314598
814.099023,222.061783,-12139.377449,-612.876398
814.099348,74.020594,-11769.274478,-842.705048
814.099672,222.061783,-10066.800811,-536.266849
814.099996,1184.329507,-9844.739029,-1532.190996
814.100320,1998.556043,-10584.944971,-2145.067394
814.100644,2960.823768,-10584.944971,-2757.943793
814.100968,4515.256246,-10510.924376,-2681.334243
814.101293,3923.091493,-10362.883188,-2604.724693
814.101617,1406.391290,-9992.780217,-2834.553343
814.101941,-1184.329507,-9770.718434,-2987.772442
814.102265,-4071.132681,-9326.594869,-2451.505594
814.102589,-4885.359217,-9326.594869,-1608.800546
814.102914,-2960.823768,-8808.450710,-2068.457845
814.103238,888.247130,-8586.388927,-919.314598
814.103562,3775.050304,-8142.265362,-383.047749
814.103886,3775.050304,-7402.059420,-536.266849
814.104210,1110.308913,-7550.100608,-2068.457845
814.104534,-2368.659014,-8660.409521,-3217.601092
814.104858,-4441.235652,-8808.450710,-2757.943793
814.105183,-3849.070898,-9844.739029,-2145.067394
814.105507,-962.267725,-10362.883188,-1302.362347
814.105831,1924.535449,-11769.274478,0.000000
814.106155,3182.885551,-11843.295072,383.047749
814.106479,1998.556043,-10881.027347,536.266849
814.106803,-1110.308913,-9992.780217,459.657299
814.107128,-3034.844362,-9622.677246,1608.800546
814.107452,-2516.700203,-9548.656652,1455.581446
814.107776,-740.205942,-9326.594869,1149.143247
814.108100,1110.308913,-8660.409521,612.876398
814.108424,2516.700203,-8660.409521,-306.438199
814.108748,2146.597232,-8956.491898,-766.095498
814.109072,518.144159,-7994.224174,-1072.533697
814.109397,-1850.514855,-7920.203579,-1532.190996
814.109721,-3404.947333,-8956.491898,-995.924147
814.110045,-3108.864956,-9696.697840,-766.095498
814.110369,-962.267725,-10510.924376,766.095498
814.110693,1332.370696,-11177.109724,1762.019645
814.111017,2072.576638,-10955.047942,2451.505594
814.111341,2294.638420,-10140.821405,2987.772442
814.111666,1702.473667,-9770.718434,3983.696590
814.111990,592.164754,-9770.718434,3830.477490
814.112314,0.000000,-9918.759623,3907.087040
814.112638,518.144159,-10214.842000,2757.943793
814.112962,888.247130,-9770.718434,1149.143247
814.113286,518.144159,-9918.759623,229.828649
814.113610,-518.144159,-10362.883188,-383.047749
814.113935,-1406.391290,-10140.821405,-1072.533697
814.114259,-2664.741391,-9474.636058,-995.924147
814.114583,-3256.906145,-8956.491898,-306.438199
814.114907,-2294.638420,-9252.574275,536.266849
814.115231,-962.267725,-10288.862594,1302.362347
814.115555,222.061783,-10362.883188,2298.286494
814.115880,1628.453072,-9474.636058,3217.601092
814.116204,1850.514855,-9104.533087,3677.258390
814.116528,1406.391290,-8438.347739,4519.963438
814.116852,1332.370696,-7920.203579,4213.525239
814.117176,1998.556043,-8586.388927,4443.353888
814.117500,2516.700203,-8438.347739,3447.429741
814.117824,1480.411884,-7105.977043,612.876398
814.118149,-518.144159,-6957.935855,-1532.190996
814.118473,-2294.638420,-8956.491898,-2221.676944
814.118797,-2886.803174,-9770.718434,-3830.477490
814.119121,-3627.009116,-9178.553681,-2911.162892
814.119445,-3849.070898,-8808.450710,-995.924147
814.119769,-1924.535449,-9474.636058,-1072.533697
814.120093,-592.164754,-10658.965565,-1072.533697
814.120418,-222.061783,-10362.883188,0.000000
814.120742,296.082377,-10140.821405,995.924147
814.121066,888.247130,-10807.006753,1532.190996
814.121390,740.205942,-10288.862594,2145.067394
814.121714,1776.494261,-9844.739029,2911.162892
814.122038,3627.009116,-10362.883188,3140.991542
814.122363,3701.029710,-11029.068536,1685.410096
814.122687,2072.576638,-9400.615463,-1072.533697
814.123011,-814.226536,-7105.977043,-4290.134789
814.123335,-3775.050304,-8882.471304,-5132.839837
814.123659,-4737.318029,-10732.986159,-6281.983084
814.123983,-3330.926739,-10732.986159,-5669.106685
814.124307,-1554.432478,-9622.677246,-2834.553343
814.124632,0.000000,-10214.842000,-2145.067394
814.124956,888.247130,-11621.233289,-2834.553343
814.125280,222.061783,-10807.006753,-2221.676944
814.125604,296.082377,-10214.842000,-459.657299
814.125928,1110.308913,-11473.192101,76.609550
814.126252,1554.432478,-11547.212695,766.095498
814.126576,2516.700203,-9622.677246,2221.676944
814.126901,4811.338623,-10584.944971,2911.162892
814.127225,5329.482782,-11399.171507,536.266849
814.127549,2220.617826,-10066.800811,-2757.943793
814.127873,-2294.638420,-9030.512492,-4673.182538
814.128197,-4737.318029,-10510.924376,-4826.401637
814.128521,-4663.297435,-11621.233289,-6052.154434
814.128846,-3997.112087,-10510.924376,-4366.744339
814.129170,-1924.535449,-9918.759623,-766.095498
814.129494,888.247130,-10362.883188,-1762.019645
814.129818,1776.494261,-10807.006753,-1915.238745
814.130142,592.164754,-9400.615463,-153.219100
814.130466,814.226536,-8290.306550,1532.190996
814.130790,1998.556043,-9474.636058,1915.238745
814.131115,1998.556043,-10214.842000,3294.210641
814.131439,2146.597232,-8956.491898,4290.134789
814.131763,4145.153275,-8512.368333,3217.601092
814.132087,2590.720797,-7994.224174,229.828649
814.132411,-1184.329507,-8068.244768,-1532.190996
814.132735,-4367.215058,-8660.409521,-2604.724693
814.133059,-4219.173869,-8808.450710,-3447.429741
814.133384,-4293.194464,-8956.491898,-2604.724693
814.133708,-3404.947333,-8290.306550,459.657299
814.134032,-444.123565,-8586.388927,306.438199
814.134356,1036.288319,-9770.718434,229.828649
814.134680,1110.308913,-9326.594869,1302.362347
814.135004,1406.391290,-8512.368333,2221.676944
814.135329,1998.556043,-9548.656652,3064.381992
814.135653,962.267725,-10214.842000,3983.696590
814.135977,444.123565,-9992.780217,4596.572988
814.136301,1776.494261,-9326.594869,4443.353888
814.136625,2368.659014,-9252.574275,2221.676944
814.136949,296.082377,-9474.636058,-229.828649
814.137273,-1924.535449,-9474.636058,-1072.533697
814.137598,-2664.741391,-10214.842000,-2451.505594
814.137922,-3182.885551,-10140.821405,-2834.553343
814.138246,-3775.050304,-9252.574275,-919.314598
814.138570,-1776.494261,-9474.636058,153.219100
814.138894,666.185348,-10436.903782,-153.219100
814.139218,1776.494261,-11029.068536,459.657299
814.139542,1850.514855,-10807.006753,1302.362347
814.139867,3182.885551,-9918.759623,2451.505594
814.140191,3108.864956,-10510.924376,3217.601092
814.140515,1554.432478,-10510.924376,4290.134789
814.140839,1480.411884,-9474.636058,4060.306139
814.141163,2368.659014,-9326.594869,2451.505594
814.141487,666.185348,-9474.636058,-919.314598
814.141812,-1850.514855,-9844.739029,-1608.800546
814.142136,-2960.823768,-10214.842000,-3064.381992
814.142460,-3330.926739,-9770.718434,-4136.915689
814.142784,-4737.318029,-9400.615463,-2451.505594
814.143108,-3997.112087,-8438.347739,-842.705048
814.143432,-444.123565,-9030.512492,-1225.752797
814.143756,1110.308913,-10066.800811,0.000000
814.144081,1628.453072,-10214.842000,1225.752797
814.144405,2812.782580,-9474.636058,2145.067394
814.144729,2960.823768,-9992.780217,2451.505594
814.145053,1480.411884,-10066.800811,3140.991542
814.145377,1184.329507,-10140.821405,3830.477490
814.145701,2294.638420,-9770.718434,2834.553343
814.146025,2368.659014,-8660.409521,612.876398
814.146350,148.041188,-7920.203579,-1378.971896
814.146674,-1776.494261,-8808.450710,-2911.162892
814.146998,-2294.638420,-9696.697840,-3907.087040
814.147322,-3256.906145,-9252.574275,-4443.353888
814.147646,-3997.112087,-7624.121203,-2068.457845
814.147970,-1776.494261,-7476.080014,-995.924147
814.148295,592.164754,-9326.594869,-1455.581446
814.148619,962.267725,-9622.677246,-536.266849
814.148943,1480.411884,-8882.471304,842.705048
814.149267,2294.638420,-9252.574275,995.924147
814.149591,1702.473667,-9992.780217,1149.143247
814.149915,592.164754,-10658.965565,2834.553343
814.150239,2220.617826,-10584.944971,3294.210641
814.150564,3627.009116,-10584.944971,2451.505594
814.150888,1924.535449,-9992.780217,842.705048
814.151212,-1332.370696,-6809.894666,-3370.820191
814.151536,-4145.153275,-7105.977043,-5669.106685
814.151860,-6143.709319,-11029.068536,-4903.011187
814.152184,-4737.318029,-12139.377449,-4903.011187
814.152508,-2812.782580,-11029.068536,-2757.943793
814.152833,-1554.432478,-10436.903782,-229.828649
814.153157,0.000000,-10881.027347,-995.924147
814.153481,518.144159,-12065.356855,-842.705048
814.153805,666.185348,-10955.047942,0.000000
814.154129,1924.535449,-10362.883188,1762.019645
814.154453,2738.761985,-11547.212695,1532.190996
814.154778,2368.659014,-12139.377449,3217.601092
814.155102,3627.009116,-10658.965565,4290.134789
814.155426,4663.297435,-9326.594869,2221.676944
814.155750,1332.370696,-7920.203579,-2145.067394
814.156074,-3108.864956,-7772.162391,-4673.182538
814.156398,-5551.544565,-9696.697840,-4443.353888
814.156722,-3775.050304,-10510.924376,-5669.106685
814.157047,-2738.761985,-9548.656652,-3524.039291
814.157371,-2516.700203,-8586.388927,229.828649
814.157695,592.164754,-9548.656652,-766.095498
814.158019,1776.494261,-10955.047942,-1302.362347
814.158343,1110.308913,-9548.656652,306.438199
814.158667,1924.535449,-8586.388927,2528.115143
814.158991,4071.132681,-10140.821405,2374.896044
814.159316,2368.659014,-11621.233289,3600.648841
814.159640,2294.638420,-10658.965565,5132.839837
814.159964,4367.215058,-9326.594869,4213.525239
814.160288,3034.844362,-9548.656652,2374.896044
814.160612,-740.205942,-7254.018232,-1838.629195
814.160936,-3997.112087,-5995.668130,-3524.039291
814.161261,-5181.441594,-8438.347739,-3600.648841
814.161585,-4071.132681,-10214.842000,-3830.477490
814.161909,-3108.864956,-9252.574275,-1455.581446
814.162233,-1628.453072,-7994.224174,919.314598
814.162557,592.164754,-8586.388927,0.000000
814.162881,888.247130,-10584.944971,-306.438199
814.163205,814.226536,-8956.491898,1532.190996
814.163530,2072.576638,-7994.224174,2911.162892
814.163854,2442.679609,-10140.821405,2834.553343
814.164178,1628.453072,-11621.233289,4366.744339
814.164502,3330.926739,-10066.800811,5286.058936
814.164826,4663.297435,-8956.491898,3753.867940
814.165150,2220.617826,-8438.347739,995.924147
814.165474,-1480.411884,-7105.977043,-3677.258390
814.165799,-5107.421000,-7920.203579,-4903.011187
814.166123,-5329.482782,-10584.944971,-4366.744339
814.166447,-4293.194464,-11251.130318,-4290.134789
814.166771,-2960.823768,-10362.883188,-919.314598
814.167095,-814.226536,-9918.759623,76.609550
814.167419,222.061783,-10807.006753,-995.924147
814.167743,-148.041188,-11029.068536,-229.828649
814.168068,-222.061783,-9844.739029,766.095498
814.168392,1554.432478,-10362.883188,2834.553343
814.168716,2146.597232,-11695.253884,2451.505594
814.169040,1702.473667,-11325.150913,4366.744339
814.169364,2590.720797,-9992.780217,4443.353888
814.169688,2738.761985,-9696.697840,2298.286494
814.170013,74.020594,-9178.553681,-842.705048
814.170337,-2960.823768,-7624.121203,-3600.648841
814.170661,-4515.256246,-8660.409521,-3447.429741
814.170985,-3997.112087,-9770.718434,-4290.134789
814.171309,-2368.659014,-10066.800811,-2757.943793
814.171633,-1110.308913,-9474.636058,459.657299
814.171957,518.144159,-10066.800811,76.609550
814.172282,592.164754,-11399.171507,-919.314598
814.172606,-444.123565,-10288.862594,153.219100
814.172930,962.267725,-9030.512492,2068.457845
814.173254,2960.823768,-9622.677246,2987.772442
814.173578,2812.782580,-11029.068536,3294.210641
814.173902,2664.741391,-10510.924376,4673.182538
814.174226,3997.112087,-9474.636058,3983.696590
814.174551,2516.700203,-8068.244768,536.266849
814.174875,-1258.350101,-8068.244768,-2757.943793
814.175199,-4367.215058,-8808.450710,-2987.772442
814.175523,-3108.864956,-9474.636058,-4596.572988
814.175847,-2368.659014,-9178.553681,-4213.525239
814.176171,-2664.741391,-8290.306550,-536.266849
814.176496,-148.041188,-8512.368333,0.000000
814.176820,740.205942,-10066.800811,-1378.971896
814.177144,0.000000,-10066.800811,-536.266849
814.177468,-222.061783,-8512.368333,1685.410096
814.177792,2220.617826,-9030.512492,2298.286494
814.178116,2738.761985,-10584.944971,2987.772442
814.178440,1184.329507,-10214.842000,3907.087040
814.178765,1998.556043,-9474.636058,3830.477490
814.179089,2220.617826,-9622.677246,2298.286494
814.179413,-592.164754,-8660.409521,-1225.752797
814.179737,-3552.988522,-7920.203579,-3140.991542
814.180061,-4145.153275,-9252.574275,-3907.087040
814.180385,-3552.988522,-10436.903782,-4443.353888
814.180709,-2886.803174,-9696.697840,-2528.115143
814.181034,-1554.432478,-9474.636058,-612.876398
814.181358,740.205942,-9622.677246,-306.438199
814.181682,740.205942,-11769.274478,-1225.752797
814.182006,0.000000,-11325.150913,-153.219100
814.182330,1332.370696,-9474.636058,1149.143247
814.182654,2516.700203,-10066.800811,1991.848295
814.182979,1776.494261,-10584.944971,3140.991542
814.183303,2368.659014,-9844.739029,3524.039291
814.183627,3701.029710,-8438.347739,2681.334243
814.183951,2368.659014,-8512.368333,-229.828649
814.184275,-1332.370696,-9622.677246,-2834.553343
814.184599,-3478.967927,-9770.718434,-3447.429741
814.184923,-2812.782580,-9770.718434,-4596.572988
814.185248,-3330.926739,-9622.677246,-3677.258390
814.185572,-2220.617826,-9474.636058,-1455.581446
814.185896,740.205942,-9770.718434,-1378.971896
814.186220,2294.638420,-11251.130318,-919.314598
814.186544,1702.473667,-11547.212695,0.000000
814.186868,2146.597232,-10732.986159,1608.800546
814.187192,3108.864956,-10732.986159,1991.848295
814.187517,2368.659014,-11029.068536,2987.772442
814.187841,1628.453072,-10584.944971,3524.039291
814.188165,2146.597232,-9770.718434,2987.772442
814.188489,1628.453072,-9104.533087,1072.533697
814.188813,-592.164754,-9696.697840,-1225.752797
814.189137,-3627.009116,-9474.636058,-2604.724693
814.189462,-3923.091493,-8512.368333,-3830.477490
814.189786,-4589.276840,-8364.327145,-3830.477490
814.190110,-4293.194464,-8364.327145,-2298.286494
814.190434,-1628.453072,-8068.244768,-689.485948
814.190758,222.061783,-8808.450710,153.219100
814.191082,888.247130,-9548.656652,689.485948
814.191406,1628.453072,-9918.759623,1455.581446
814.191731,2220.617826,-9474.636058,2221.676944
814.192055,1850.514855,-9474.636058,2604.724693
814.192379,888.247130,-9696.697840,3753.867940
814.192703,1776.494261,-9844.739029,3294.210641
814.193027,2590.720797,-9104.533087,2911.162892
814.193351,1184.329507,-8216.285956,-153.219100
814.193675,-1184.329507,-8438.347739,-1915.238745
814.194000,-2664.741391,-8882.471304,-3370.820191
814.194324,-3108.864956,-9178.553681,-4519.963438
814.194648,-4219.173869,-9326.594869,-3294.210641
814.194972,-3256.906145,-8956.491898,-1608.800546
814.195296,-1332.370696,-9474.636058,-766.095498
814.195620,296.082377,-11029.068536,-919.314598
814.195945,1036.288319,-11029.068536,0.000000
814.196269,2368.659014,-11251.130318,1685.410096
814.196593,2812.782580,-11399.171507,2068.457845
814.196917,1850.514855,-11251.130318,2757.943793
814.197241,1258.350101,-10881.027347,3524.039291
814.197565,2590.720797,-10955.047942,2987.772442
814.197889,2664.741391,-10732.986159,1608.800546
814.198214,296.082377,-9030.512492,-1378.971896
814.198538,-1258.350101,-8290.306550,-3064.381992
814.198862,-3256.906145,-9770.718434,-3753.867940
814.199186,-3552.988522,-10510.924376,-4519.963438
814.199510,-3478.967927,-9844.739029,-2604.724693
814.199834,-2146.597232,-9474.636058,0.000000
814.200158,740.205942,-10436.903782,-229.828649
814.200483,1924.535449,-11325.150913,76.609550
814.200807,1332.370696,-10362.883188,766.095498
814.201131,2220.617826,-9696.697840,2298.286494
814.201455,2146.597232,-10510.924376,2451.505594
814.201779,1110.308913,-10510.924376,3370.820191
814.202103,1406.391290,-9474.636058,4136.915689
814.202428,2812.782580,-8956.491898,3294.210641
814.202752,1776.494261,-8290.306550,536.266849
814.203076,-1258.350101,-7328.038826,-1991.848295
814.203400,-3701.029710,-7698.141797,-3370.820191
814.203724,-4663.297435,-8956.491898,-3830.477490
814.204048,-4663.297435,-9252.574275,-3907.087040
814.204372,-4219.173869,-7772.162391,-1685.410096
814.204696,-1184.329507,-7698.141797,-612.876398
814.205020,888.247130,-9918.759623,-1072.533697
814.205344,1480.411884,-9844.739029,383.047749
814.205668,2072.576638,-9252.574275,2221.676944
814.205992,3182.885551,-9326.594869,2757.943793
814.206316,2664.741391,-9992.780217,2681.334243
814.206640,2146.597232,-9918.759623,3753.867940
814.206965,3034.844362,-9548.656652,4060.306139
814.207289,3182.885551,-9474.636058,2374.896044
814.207613,1036.288319,-9178.553681,459.657299
814.207937,-1924.535449,-6957.935855,-2834.553343
814.208261,-4589.276840,-7254.018232,-4673.182538
814.208585,-5477.523971,-10066.800811,-4213.525239
814.208909,-4293.194464,-10732.986159,-4366.744339
814.209233,-2442.679609,-9474.636058,-1991.848295
814.209557,-296.082377,-9992.780217,-383.047749
814.209881,518.144159,-11177.109724,-1072.533697
814.210205,1110.308913,-11991.336260,-689.485948
814.210529,1554.432478,-10807.006753,229.828649
814.210853,2072.576638,-11177.109724,2145.067394
814.211177,2368.659014,-12065.356855,1838.629195
814.211501,3108.864956,-10955.047942,3217.601092
814.211825,4737.318029,-9918.759623,3677.258390
814.212149,4367.215058,-9622.677246,842.705048
814.212473,1110.308913,-9474.636058,-2145.067394
814.212797,-2960.823768,-9770.718434,-3447.429741
814.213122,-4367.215058,-9548.656652,-4596.572988
814.213446,-4441.235652,-9548.656652,-4749.792088
814.213770,-4367.215058,-9326.594869,-2987.772442
814.214094,-1924.535449,-9326.594869,-1608.800546
814.214418,296.082377,-10584.944971,-2068.457845
814.214742,1554.432478,-11029.068536,-1072.533697
814.215066,1628.453072,-9992.780217,459.657299
814.215390,2516.700203,-9548.656652,1915.238745
814.215714,2590.720797,-10436.903782,2068.457845
814.216038,1702.473667,-10436.903782,3064.381992
814.216362,2220.617826,-10214.842000,3524.039291
814.216686,2812.782580,-10066.800811,2145.067394
814.217010,1258.350101,-9474.636058,-919.314598
814.217334,-1628.453072,-8882.471304,-2221.676944
814.217658,-3923.091493,-8660.409521,-3294.210641
814.217982,-4441.235652,-9326.594869,-3983.696590
814.218306,-5033.400406,-9104.533087,-2451.505594
814.218630,-3923.091493,-8512.368333,-766.095498
814.218954,-1184.329507,-9252.574275,-306.438199
814.219278,296.082377,-9918.759623,0.000000
814.219603,518.144159,-9548.656652,1685.410096
