#time,accel_x,accel_y,accel_z
391.213522,5107.421000,-7994.224174,995.924147
391.213846,2072.576638,-9696.697840,-1072.533697
391.214171,-444.123565,-11399.171507,-1149.143247
391.214495,-1850.514855,-12583.501014,229.828649
391.214820,-2368.659014,-12731.542202,1149.143247
391.215144,-2812.782580,-10807.006753,1608.800546
391.215468,-3182.885551,-8956.491898,919.314598
391.215793,-1628.453072,-5847.626942,0.000000
391.216117,296.082377,-6217.729913,-1378.971896
391.216441,1332.370696,-6587.832884,0.000000
391.216766,1850.514855,-6143.709319,1225.752797
391.217090,2886.803174,-7179.997637,2911.162892
391.217414,5033.400406,-8808.450710,3677.258390
391.217739,5995.668130,-10807.006753,2451.505594
391.218063,5107.421000,-13323.706956,689.485948
391.218388,2886.803174,-13397.727550,-1378.971896
391.218712,1036.288319,-13471.748144,-2451.505594
391.219036,0.000000,-13101.645173,-1838.629195
391.219361,-444.123565,-12879.583391,-1072.533697
391.219685,-740.205942,-13027.624579,-919.314598
391.220009,-1258.350101,-11695.253884,0.000000
391.220334,-592.164754,-9548.656652,-306.438199
391.220658,1036.288319,-8660.409521,-612.876398
391.220983,1184.329507,-8512.368333,-153.219100
391.221307,1184.329507,-8364.327145,229.828649
391.221631,1998.556043,-8586.388927,459.657299
391.221956,1924.535449,-9326.594869,536.266849
391.222280,2516.700203,-9918.759623,0.000000
391.222604,2664.741391,-10288.862594,-919.314598
391.222929,2294.638420,-10288.862594,-1762.019645
391.223253,2072.576638,-10881.027347,-1225.752797
391.223578,1110.308913,-11103.089130,-919.314598
391.223902,1184.329507,-10584.944971,-153.219100
391.224226,1702.473667,-9770.718434,76.609550
391.224551,2368.659014,-8882.471304,919.314598
391.224875,4219.173869,-9030.512492,1302.362347
391.225199,5625.565159,-10288.862594,1608.800546
391.225524,6069.688724,-10214.842000,2068.457845
391.225848,3849.070898,-10510.924376,2298.286494
391.226172,1776.494261,-11029.068536,2145.067394
391.226497,-296.082377,-10881.027347,1378.971896
391.226821,-1924.535449,-10436.903782,995.924147
391.227146,-2442.679609,-10658.965565,842.705048
391.227470,-2368.659014,-10955.047942,1532.190996
391.227794,-814.226536,-10658.965565,2298.286494
391.228119,0.000000,-9548.656652,2834.553343
391.228443,666.185348,-7994.224174,3294.210641
391.228767,666.185348,-7105.977043,3294.210641
391.229092,1036.288319,-6513.812290,3907.087040
391.229416,1924.535449,-6513.812290,4136.915689
391.229741,2886.803174,-6143.709319,4060.306139
391.230065,2442.679609,-6365.771101,3524.039291
391.230389,1628.453072,-7031.956449,3140.991542
391.230714,888.247130,-7698.141797,2604.724693
391.231038,592.164754,-8068.244768,2834.553343
391.231362,370.102971,-8734.430116,3217.601092
391.231687,148.041188,-9918.759623,3064.381992
391.232011,0.000000,-10732.986159,3677.258390
391.232335,666.185348,-10658.965565,4213.525239
391.232660,0.000000,-11029.068536,4903.011187
391.232984,-444.123565,-10955.047942,4519.963438
391.233309,-1406.391290,-10362.883188,3677.258390
391.233633,-2368.659014,-9400.615463,3064.381992
391.233957,-2886.803174,-8660.409521,2451.505594
391.234282,-2960.823768,-8068.244768,1838.629195
391.234606,-2368.659014,-7772.162391,1455.581446
391.234930,-1258.350101,-6883.915261,76.609550
391.235255,-592.164754,-5995.668130,-383.047749
391.235579,-592.164754,-5477.523971,-919.314598
391.235904,74.020594,-7624.121203,-536.266849
391.236228,888.247130,-9770.718434,-229.828649
391.236552,1036.288319,-11325.150913,536.266849
391.236877,148.041188,-12583.501014,995.924147
391.237201,-518.144159,-14063.912898,612.876398
391.237525,-1480.411884,-14656.077652,76.609550
391.237850,-2590.720797,-13175.665768,0.000000
391.238174,-3182.885551,-12139.377449,-766.095498
391.238498,-1776.494261,-11843.295072,-459.657299
391.238823,666.185348,-10140.821405,-1455.581446
391.239147,2738.761985,-8808.450710,-2298.286494
391.239472,4663.297435,-7624.121203,-3370.820191
391.239796,5477.523971,-7328.038826,-4366.744339
391.240120,6069.688724,-7254.018232,-4826.401637
391.240445,6661.853478,-8068.244768,-3830.477490
391.240769,6365.771101,-11029.068536,-2528.115143
391.241093,3552.988522,-12657.521608,-1915.238745
391.241418,1184.329507,-13915.871710,-1915.238745
391.241742,-2368.659014,-13841.851115,-2528.115143
391.242067,-5329.482782,-14137.933492,-2987.772442
391.242391,-7920.203579,-13471.748144,-4213.525239
391.242715,-8808.450710,-11695.253884,-4136.915689
391.243040,-8068.244768,-8734.430116,-3217.601092
391.243360,-5329.482782,-7698.141797,-3677.258390
391.243684,-2590.720797,-6661.853478,-3907.087040
391.244008,666.185348,-5625.565159,-4213.525239
391.244332,3552.988522,-5403.503377,-4366.744339
391.244657,5625.565159,-5033.400406,-4136.915689
391.244981,7328.038826,-6069.688724,-2834.553343
391.245305,7105.977043,-9622.677246,-1915.238745
391.245630,5403.503377,-12731.542202,-1915.238745
391.245954,3330.926739,-15100.201217,-76.609550
391.246278,444.123565,-15248.242405,-1302.362347
391.246602,-3627.009116,-14434.015869,-1685.410096
391.246927,-7476.080014,-13249.686362,-2911.162892
391.247251,-9178.553681,-10881.027347,-2834.553343
391.247575,-8438.347739,-8512.368333,-1762.019645
391.247899,-5699.585753,-7179.997637,-1685.410096
391.248224,-2812.782580,-5033.400406,-766.095498
391.248548,1628.453072,-5477.523971,1302.362347
391.248872,6661.853478,-5477.523971,1378.971896
391.249197,10140.821405,-4367.215058,842.705048
391.249521,8956.491898,-5033.400406,536.266849
391.249845,5181.441594,-9252.574275,612.876398
391.250169,2442.679609,-13619.789333,153.219100
391.250494,-1332.370696,-15988.448347,0.000000
391.250818,-6143.709319,-15470.304188,612.876398
391.251142,-8586.388927,-14878.139434,383.047749
391.251466,-9992.780217,-13101.645173,-1302.362347
391.251791,-9918.759623,-9474.636058,-995.924147
391.252115,-7920.203579,-6439.791695,153.219100
391.252439,-4737.318029,-5773.606348,229.828649
391.252763,-2146.597232,-7772.162391,2374.896044
391.253088,1924.535449,-8068.244768,4290.134789
391.253412,6291.750507,-6365.771101,5439.278036
391.253736,8364.327145,-5995.668130,6971.469032
391.254061,8882.471304,-7476.080014,6818.249932
391.254385,8068.244768,-7920.203579,4673.182538
391.254709,4959.379811,-6217.729913,-2451.505594
391.255033,-1480.411884,-13027.624579,919.314598
391.255358,-4367.215058,-20429.683999,2911.162892
391.255682,-2442.679609,-19171.333898,-689.485948
391.256006,-7550.100608,-13101.645173,1838.629195
391.256330,-9918.759623,-8142.265362,2145.067394
391.256655,-5625.565159,-7920.203579,612.876398
391.256979,-888.247130,-8364.327145,842.705048
391.257303,4367.215058,-2516.700203,2145.067394
391.257628,9474.636058,-1332.370696,4979.620737
391.257952,11251.130318,-6143.709319,6511.811733
391.258276,10955.047942,-9252.574275,8120.612279
391.258600,8808.450710,-7476.080014,7431.126331
391.258925,4885.359217,-4515.256246,612.876398
391.259249,-2220.617826,-10658.965565,-1838.629195
391.259573,-7105.977043,-19541.436869,-842.705048
391.259897,-3182.885551,-18357.107362,-2757.943793
391.260222,-3256.906145,-13693.809927,76.609550
391.260546,-6809.894666,-11325.150913,2374.896044
391.260870,-7105.977043,-9252.574275,919.314598
391.261195,-5107.421000,-8142.265362,-1149.143247
391.261519,-2738.761985,-3701.029710,-2374.896044
391.261843,592.164754,-2368.659014,0.000000
391.262167,5847.626942,-6291.750507,1378.971896
391.262492,10732.986159,-7254.018232,2757.943793
391.262816,11769.274478,-5995.668130,5745.716235
391.263140,8808.450710,-5403.503377,3677.258390
391.263464,3997.112087,-5699.585753,-3907.087040
391.263789,-3627.009116,-13767.830521,-3753.867940
391.264113,-5329.482782,-18949.272115,-3217.601092
391.264437,-1776.494261,-18061.024985,-3294.210641
391.264761,-4811.338623,-15470.304188,-612.876398
391.265086,-8142.265362,-11177.109724,459.657299
391.265410,-6957.935855,-9400.615463,-1838.629195
391.265734,-5477.523971,-9622.677246,-4749.792088
391.266059,-4441.235652,-5403.503377,-4903.011187
391.266383,-222.061783,-4663.297435,-2221.676944
391.266707,5625.565159,-7550.100608,-766.095498
391.267031,8512.368333,-8660.409521,1302.362347
391.267356,8142.265362,-7105.977043,1915.238745
391.267680,5329.482782,-5921.647536,-1762.019645
391.268004,962.267725,-9696.697840,-4213.525239
391.268328,-2664.741391,-17172.777854,-3600.648841
391.268653,-3256.906145,-18283.086767,-3064.381992
391.268977,-4145.153275,-16210.510130,-1532.190996
391.269301,-6809.894666,-13841.851115,-689.485948
391.269626,-8068.244768,-11325.150913,-2298.286494
391.269950,-7550.100608,-9474.636058,-4443.353888
391.270274,-5329.482782,-6069.688724,-3983.696590
391.270598,-1850.514855,-3478.967927,-3140.991542
391.270923,2368.659014,-5181.441594,-1072.533697
391.271247,6143.709319,-6735.874072,536.266849
391.271571,7254.018232,-6735.874072,1838.629195
391.271895,5921.647536,-5403.503377,-536.266849
391.272220,3108.864956,-5995.668130,-4673.182538
391.272544,-666.185348,-12213.398043,-3447.429741
391.272868,-1702.473667,-18505.148550,-1762.019645
391.273192,-962.267725,-18135.045579,-1838.629195
391.273517,-3034.844362,-15470.304188,842.705048
391.273841,-5033.400406,-13545.768739,-153.219100
391.274165,-5625.565159,-12583.501014,-1991.848295
391.274490,-4515.256246,-9844.739029,-2528.115143
391.274814,-1480.411884,-5033.400406,-1378.971896
391.275138,2072.576638,-4737.318029,1302.362347
391.275462,5403.503377,-6661.853478,2451.505594
391.275787,7550.100608,-6587.832884,2681.334243
391.276111,7920.203579,-4293.194464,2374.896044
391.276435,6365.771101,-4885.359217,-612.876398
391.276759,1924.535449,-10288.862594,-1532.190996
391.277084,-962.267725,-14804.118840,-1072.533697
391.277408,-2368.659014,-14508.036463,0.000000
391.277732,-4589.276840,-13767.830521,1149.143247
391.278057,-5921.647536,-13175.665768,1302.362347
391.278381,-5625.565159,-11843.295072,153.219100
391.278705,-3627.009116,-9252.574275,0.000000
391.279029,-1776.494261,-5107.421000,-229.828649
391.279354,74.020594,-4367.215058,612.876398
391.279678,1850.514855,-6513.812290,3064.381992
391.280002,4737.318029,-8068.244768,4366.744339
391.280326,6513.812290,-7476.080014,4749.792088
391.280651,6661.853478,-6809.894666,5439.278036
391.280975,5477.523971,-5921.647536,2681.334243
391.281299,3404.947333,-7031.956449,-2834.553343
391.281624,-2812.782580,-12435.459826,306.438199
391.281948,-4441.235652,-17690.922014,1302.362347
391.282272,-4811.338623,-17764.942608,-919.314598
391.282596,-8734.430116,-14211.954086,1915.238745
391.282921,-8734.430116,-9918.759623,919.314598
391.283245,-4737.318029,-8956.491898,-919.314598
391.283569,-2220.617826,-7105.977043,153.219100
391.283893,2072.576638,-3849.070898,1532.190996
391.284218,5921.647536,-4145.153275,3524.039291
391.284542,7476.080014,-7254.018232,3447.429741
391.284866,7772.162391,-7254.018232,5515.887586
391.285190,7994.224174,-5625.565159,4290.134789
391.285515,5847.626942,-5329.482782,0.000000
391.285839,-962.267725,-11325.150913,-1149.143247
391.286163,-5255.462188,-16876.695478,-1072.533697
391.286488,-4293.194464,-15914.427753,-1915.238745
391.286812,-5625.565159,-14359.995275,919.314598
391.287136,-7476.080014,-11843.295072,1149.143247
391.287460,-6291.750507,-9622.677246,0.000000
391.287785,-4071.132681,-8142.265362,-766.095498
391.288109,-1628.453072,-4737.318029,-1915.238745
391.288433,444.123565,-5107.421000,-459.657299
391.288757,4145.153275,-8364.327145,1532.190996
391.289082,6957.935855,-8734.430116,2374.896044
391.289406,7994.224174,-7402.059420,3983.696590
391.289730,6957.935855,-6217.729913,2451.505594
391.290055,4071.132681,-5921.647536,-4366.744339
391.290379,-1924.535449,-13027.624579,-3064.381992
391.290703,-3775.050304,-18135.045579,-2221.676944
391.291027,-2664.741391,-18061.024985,-3447.429741
391.291352,-6069.688724,-15248.242405,-229.828649
391.291676,-7698.141797,-11103.089130,229.828649
391.292000,-4737.318029,-9696.697840,-1838.629195
391.292324,-2294.638420,-8586.388927,-2834.553343
391.292649,148.041188,-5033.400406,-2298.286494
391.292973,4071.132681,-4663.297435,383.047749
391.293297,8364.327145,-6957.935855,919.314598
391.293622,9770.718434,-7254.018232,2451.505594
391.293946,8734.430116,-5329.482782,995.924147
391.294270,6217.729913,-5551.544565,-1762.019645
391.294594,888.247130,-11103.089130,-3907.087040
391.294919,-2812.782580,-16062.468941,-4060.306139
391.295243,-3552.988522,-16210.510130,-3524.039291
391.295567,-4885.359217,-15026.180623,-766.095498
391.295891,-6809.894666,-13915.871710,-459.657299
391.296216,-7179.997637,-10807.006753,-2298.286494
391.296540,-5995.668130,-9030.512492,-3064.381992
391.296864,-3923.091493,-5847.626942,-3370.820191
391.297188,-1258.350101,-5699.585753,-2451.505594
391.297513,2220.617826,-7254.018232,0.000000
391.297837,5699.585753,-8290.306550,1685.410096
391.298161,7772.162391,-8142.265362,2757.943793
391.298486,6809.894666,-7328.038826,2221.676944
391.298810,4515.256246,-6883.915261,-766.095498
391.299134,1110.308913,-7624.121203,-4749.792088
391.299458,-3849.070898,-13841.851115,-2145.067394
391.299783,-4145.153275,-18209.066173,-1302.362347
391.300107,-3923.091493,-16654.633695,-2298.286494
391.300431,-8290.306550,-13471.748144,153.219100
391.300755,-8734.430116,-9844.739029,-1455.581446
391.301080,-6217.729913,-7920.203579,-2451.505594
391.301404,-3552.988522,-6957.935855,-2451.505594
391.301728,370.102971,-4441.235652,-383.047749
391.302053,5329.482782,-5477.523971,1915.238745
391.302377,9104.533087,-9030.512492,3140.991542
391.302701,9622.677246,-9030.512492,5286.058936
391.303025,9030.512492,-7254.018232,3524.039291
391.303350,5625.565159,-6735.874072,306.438199
391.303674,-1850.514855,-13027.624579,-1915.238745
391.303998,-5773.606348,-16728.654289,-1762.019645
391.304322,-5255.462188,-16210.510130,-1608.800546
