#time,accel_x,accel_y,accel_z
976.171630,370.102971,-9696.697840,153.219100
976.171954,444.123565,-9474.636058,0.000000
976.172278,296.082377,-9696.697840,76.609550
976.172602,222.061783,-9770.718434,229.828649
976.172926,296.082377,-9844.739029,76.609550
976.173251,148.041188,-9548.656652,383.047749
976.173575,74.020594,-9474.636058,0.000000
976.173899,0.000000,-9696.697840,76.609550
976.174223,0.000000,-9696.697840,229.828649
976.174547,-222.061783,-9696.697840,229.828649
976.174871,0.000000,-9918.759623,229.828649
976.175196,0.000000,-9844.739029,-306.438199
976.175520,0.000000,-9622.677246,-153.219100
976.175844,-148.041188,-9696.697840,0.000000
976.176168,0.000000,-9844.739029,0.000000
976.176492,296.082377,-9770.718434,612.876398
976.176816,0.000000,-9770.718434,0.000000
976.177140,-370.102971,-9622.677246,0.000000
976.177465,0.000000,-9474.636058,76.609550
976.177789,0.000000,-9770.718434,0.000000
976.178113,0.000000,-9770.718434,0.000000
976.178437,0.000000,-9844.739029,0.000000
976.178761,-148.041188,-9696.697840,76.609550
976.179085,0.000000,-9474.636058,76.609550
976.179410,0.000000,-9770.718434,229.828649
976.179734,-370.102971,-9252.574275,0.000000
976.180058,-222.061783,-9622.677246,153.219100
976.180382,-296.082377,-9696.697840,-229.828649
976.180706,-518.144159,-9622.677246,0.000000
976.181030,-222.061783,-9696.697840,0.000000
976.181355,-222.061783,-9696.697840,459.657299
976.181679,-370.102971,-9548.656652,383.047749
976.182003,0.000000,-9548.656652,383.047749
976.182327,0.000000,-9178.553681,153.219100
976.182651,444.123565,-9400.615463,536.266849
976.182975,592.164754,-10214.842000,0.000000
976.183299,444.123565,-10066.800811,-306.438199
976.183624,0.000000,-9992.780217,536.266849
976.183948,-222.061783,-10066.800811,459.657299
976.184272,-444.123565,-9770.718434,-306.438199
976.184596,-1110.308913,-9622.677246,76.609550
976.184920,-1702.473667,-9844.739029,153.219100
976.185244,-1480.411884,-9770.718434,0.000000
976.185569,-1036.288319,-8586.388927,76.609550
976.185893,-592.164754,-8068.244768,919.314598
976.186217,222.061783,-8808.450710,612.876398
976.186541,740.205942,-9548.656652,536.266849
976.186865,-222.061783,-9622.677246,1149.143247
976.187189,-444.123565,-10362.883188,383.047749
976.187514,-1850.514855,-10658.965565,383.047749
976.187838,-2590.720797,-10732.986159,612.876398
976.188162,-2664.741391,-11029.068536,459.657299
976.188486,-2220.617826,-11103.089130,1072.533697
976.188810,-1776.494261,-9992.780217,1455.581446
976.189134,-1702.473667,-9326.594869,995.924147
976.189458,-740.205942,-8956.491898,919.314598
976.189783,0.000000,-8660.409521,1838.629195
976.190107,222.061783,-9474.636058,1608.800546
976.190431,-666.185348,-9622.677246,1302.362347
976.190755,-1924.535449,-9622.677246,1302.362347
976.191079,-2812.782580,-9918.759623,1302.362347
976.191403,-2960.823768,-10584.944971,1378.971896
976.191728,-3330.926739,-9992.780217,1915.238745
976.192052,-3182.885551,-10658.965565,2145.067394
976.192376,-2664.741391,-10362.883188,1991.848295
976.192700,-2146.597232,-9548.656652,1991.848295
976.193024,-1554.432478,-8660.409521,2298.286494
976.193348,-740.205942,-8660.409521,2451.505594
976.193673,-222.061783,-8438.347739,2911.162892
