#time,accel_x,accel_y,accel_z
986.680475,74.020594,-9548.656652,-153.219100
986.680799,0.000000,-9844.739029,0.000000
986.681124,0.000000,-9622.677246,-306.438199
986.681448,0.000000,-9770.718434,-306.438199
986.681772,-148.041188,-9548.656652,-306.438199
986.682096,74.020594,-9548.656652,-306.438199
986.682420,444.123565,-9400.615463,153.219100
986.682744,222.061783,-9770.718434,-459.657299
986.683068,444.123565,-9326.594869,0.000000
986.683392,0.000000,-9326.594869,153.219100
986.683716,0.000000,-9696.697840,153.219100
986.684041,0.000000,-9992.780217,0.000000
986.684365,148.041188,-9844.739029,0.000000
986.684689,148.041188,-9770.718434,76.609550
986.685013,-222.061783,-9474.636058,0.000000
986.685337,74.020594,-10362.883188,153.219100
986.685661,0.000000,-9770.718434,0.000000
986.685985,-222.061783,-9770.718434,0.000000
986.686309,-148.041188,-9918.759623,-153.219100
986.686633,0.000000,-9622.677246,0.000000
986.686957,0.000000,-9474.636058,0.000000
986.687282,0.000000,-9844.739029,383.047749
986.687606,-518.144159,-9548.656652,-383.047749
986.687930,-740.205942,-9696.697840,0.000000
986.688254,-518.144159,-10214.842000,306.438199
986.688578,-518.144159,-9918.759623,383.047749
986.688902,0.000000,-9474.636058,306.438199
986.689226,296.082377,-9474.636058,76.609550
986.689550,222.061783,-9992.780217,0.000000
986.689874,518.144159,-10584.944971,0.000000
986.690198,-518.144159,-10140.821405,0.000000
986.690523,-518.144159,-10214.842000,306.438199
986.690847,-814.226536,-9918.759623,76.609550
986.691171,-1184.329507,-9548.656652,0.000000
986.691495,-1776.494261,-9474.636058,229.828649
986.691819,-1850.514855,-9474.636058,536.266849
986.692143,-962.267725,-8808.450710,0.000000
986.692467,0.000000,-8216.285956,536.266849
986.692791,0.000000,-8216.285956,536.266849
986.693115,592.164754,-9252.574275,919.314598
986.693439,370.102971,-10066.800811,612.876398
986.693764,-962.267725,-10140.821405,0.000000
986.694088,-2368.659014,-10214.842000,0.000000
986.694412,-2812.782580,-10510.924376,229.828649
986.694736,-2590.720797,-10658.965565,153.219100
986.695060,-2516.700203,-10436.903782,995.924147
986.695384,-2294.638420,-10214.842000,612.876398
986.695708,-1776.494261,-9696.697840,689.485948
