#time,accel_x,accel_y,accel_z
776.348862,-296.082377,-8068.244768,3983.696590
776.349186,0.000000,-4663.297435,5056.230287
776.349510,-592.164754,-4885.359217,3370.820191
776.349834,592.164754,-8586.388927,1149.143247
776.350158,3404.947333,-9326.594869,1302.362347
776.350483,5995.668130,-7698.141797,3370.820191
776.350807,6439.791695,-7994.224174,4519.963438
776.351131,3627.009116,-9474.636058,3217.601092
776.351455,-740.205942,-10140.821405,1762.019645
776.351779,-4589.276840,-11917.315666,1225.752797
776.352103,-6513.812290,-14878.139434,-536.266849
776.352427,-6661.853478,-14211.954086,-2834.553343
776.352751,-6439.791695,-10288.862594,-2757.943793
776.353075,-4293.194464,-8512.368333,-1532.190996
776.353399,-1998.556043,-10214.842000,-1991.848295
776.353723,-2368.659014,-11769.274478,-1532.190996
776.354047,-3182.885551,-11547.212695,-689.485948
776.354371,-1554.432478,-9992.780217,-766.095498
776.354695,1480.411884,-9252.574275,536.266849
776.355020,3108.864956,-10140.821405,1149.143247
776.355344,2516.700203,-10510.924376,689.485948
776.355668,666.185348,-11177.109724,-383.047749
776.355992,-1924.535449,-12657.521608,-1685.410096
776.356316,-3627.009116,-13027.624579,-459.657299
776.356640,-2664.741391,-11547.212695,459.657299
776.356964,-1036.288319,-11621.233289,1378.971896
776.357288,-1406.391290,-11695.253884,919.314598
776.357612,-2812.782580,-10288.862594,0.000000
776.357936,-3034.844362,-8882.471304,-153.219100
776.358260,-1924.535449,-8216.285956,0.000000
776.358584,-518.144159,-7772.162391,0.000000
776.358908,-444.123565,-7920.203579,536.266849
776.359233,-1480.411884,-8660.409521,0.000000
776.359557,-3330.926739,-9400.615463,-766.095498
776.359881,-5181.441594,-10140.821405,-1455.581446
776.360205,-5551.544565,-10510.924376,-1838.629195
776.360529,-4441.235652,-10436.903782,-612.876398
776.360853,-2738.761985,-10140.821405,612.876398
776.361177,-1184.329507,-9548.656652,1378.971896
776.361501,-222.061783,-8586.388927,2681.334243
776.361825,-814.226536,-9696.697840,2987.772442
776.362149,-2072.576638,-9992.780217,2757.943793
776.362473,-2590.720797,-9474.636058,3217.601092
776.362797,-2516.700203,-8660.409521,4673.182538
776.363121,-1332.370696,-9770.718434,5669.106685
776.363445,-740.205942,-9992.780217,5286.058936
776.363770,-370.102971,-9400.615463,6052.154434
776.364094,-296.082377,-8438.347739,5056.230287
776.364418,0.000000,-8586.388927,4060.306139
776.364742,148.041188,-8068.244768,3907.087040
776.365066,-370.102971,-7402.059420,4290.134789
776.365390,-444.123565,-7698.141797,3753.867940
776.365714,-1554.432478,-8364.327145,2834.553343
776.366038,-3330.926739,-7624.121203,306.438199
776.366362,-5921.647536,-9770.718434,842.705048
776.366686,-5477.523971,-12435.459826,1838.629195
776.367010,-2368.659014,-12287.418637,2145.067394
776.367334,-962.267725,-10066.800811,4979.620737
776.367658,-222.061783,-8734.430116,6741.640382
776.367982,1628.453072,-7772.162391,5592.497135
776.368307,4071.132681,-8216.285956,6358.592633
776.368631,6957.935855,-8438.347739,7431.126331
776.368955,8956.491898,-9104.533087,8350.440928
