#time,accel_x,accel_y,accel_z
636.933763,-222.061783,-9622.677246,-536.266849
636.934088,-518.144159,-9474.636058,-689.485948
636.934412,0.000000,-9548.656652,-229.828649
636.934736,0.000000,-9844.739029,-306.438199
636.935060,-222.061783,-9844.739029,-153.219100
636.935384,0.000000,-9918.759623,0.000000
636.935708,0.000000,-9770.718434,76.609550
636.936033,222.061783,-9548.656652,76.609550
636.936357,0.000000,-9918.759623,0.000000
636.936681,74.020594,-9770.718434,0.000000
636.937005,-222.061783,-9474.636058,0.000000
636.937329,0.000000,-9622.677246,0.000000
636.937653,-222.061783,-9770.718434,-229.828649
636.937977,0.000000,-9844.739029,-229.828649
636.938302,0.000000,-9918.759623,0.000000
636.938626,0.000000,-9474.636058,0.000000
636.938950,0.000000,-9474.636058,0.000000
636.939274,0.000000,-9178.553681,-306.438199
636.939598,-148.041188,-9474.636058,0.000000
636.939922,0.000000,-9770.718434,0.000000
636.940247,0.000000,-9992.780217,0.000000
636.940571,74.020594,-9622.677246,76.609550
636.940895,296.082377,-9252.574275,0.000000
636.941219,148.041188,-9104.533087,-229.828649
636.941543,814.226536,-9178.553681,766.095498
636.941867,1110.308913,-9992.780217,153.219100
636.942191,518.144159,-10214.842000,153.219100
636.942516,0.000000,-10066.800811,153.219100
636.942840,-888.247130,-9770.718434,0.000000
636.943164,-1332.370696,-9548.656652,0.000000
636.943488,-888.247130,-9326.594869,76.609550
636.943812,0.000000,-10066.800811,766.095498
636.944136,814.226536,-9622.677246,842.705048
636.944461,1332.370696,-9030.512492,459.657299
636.944785,1332.370696,-9400.615463,306.438199
636.945109,1110.308913,-9918.759623,0.000000
636.945433,962.267725,-9770.718434,0.000000
636.945757,148.041188,-9770.718434,0.000000
636.946081,-444.123565,-10066.800811,-306.438199
636.946405,-1184.329507,-10140.821405,-383.047749
636.946730,-740.205942,-10214.842000,306.438199
636.947054,0.000000,-10066.800811,383.047749
636.947378,888.247130,-9918.759623,689.485948
636.947702,1776.494261,-9696.697840,1455.581446
636.948026,2368.659014,-9474.636058,1762.019645
636.948350,2738.761985,-9622.677246,1838.629195
636.948675,2442.679609,-9178.553681,1149.143247
636.948999,2072.576638,-9178.553681,383.047749
636.949323,1110.308913,-9770.718434,536.266849
636.949647,148.041188,-9770.718434,-383.047749
636.949971,-370.102971,-10140.821405,-306.438199
636.950295,-370.102971,-9992.780217,0.000000
636.950619,222.061783,-9474.636058,842.705048
636.950944,1332.370696,-9770.718434,1302.362347
636.951268,2886.803174,-9178.553681,2068.457845
636.951592,4145.153275,-9474.636058,2298.286494
636.951916,4515.256246,-9844.739029,2451.505594
636.952240,4515.256246,-10214.842000,2757.943793
636.952564,4145.153275,-10362.883188,2604.724693
636.952889,3552.988522,-9992.780217,2374.896044
636.953213,2368.659014,-9622.677246,1991.848295
636.953537,1628.453072,-10214.842000,1608.800546
636.953861,518.144159,-10288.862594,689.485948
636.954185,296.082377,-9844.739029,1378.971896
636.954509,2146.597232,-9844.739029,2145.067394
636.954833,3775.050304,-9474.636058,2681.334243
636.955158,4663.297435,-9474.636058,3294.210641
636.955482,4959.379811,-9548.656652,4673.182538
636.955806,4589.276840,-9696.697840,4366.744339
636.956130,3775.050304,-9992.780217,4213.525239
636.956454,2368.659014,-9400.615463,4060.306139
636.956778,814.226536,-9104.533087,3753.867940
636.957102,-296.082377,-9030.512492,2834.553343
636.957427,-1184.329507,-8586.388927,2298.286494
636.957751,-1258.350101,-7846.182985,1915.238745
636.958075,-592.164754,-7031.956449,1685.410096
636.958399,370.102971,-6587.832884,2221.676944
636.958723,1332.370696,-6217.729913,2911.162892
636.959047,2738.761985,-6587.832884,3064.381992
636.959372,3997.112087,-7402.059420,3524.039291
636.959696,4589.276840,-8882.471304,3983.696590
636.960020,4959.379811,-10066.800811,4290.134789
636.960344,4663.297435,-10436.903782,4366.744339
636.960668,3256.906145,-11843.295072,4673.182538
636.960992,1406.391290,-12435.459826,2911.162892
636.961316,-888.247130,-12583.501014,1762.019645
636.961641,-2294.638420,-11695.253884,1149.143247
636.961965,-2072.576638,-10436.903782,842.705048
636.962289,-222.061783,-9326.594869,1225.752797
636.962613,1480.411884,-7846.182985,1225.752797
636.962937,3923.091493,-7476.080014,1378.971896
636.963261,4737.318029,-7402.059420,1608.800546
636.963586,4589.276840,-7179.997637,1762.019645
636.963910,4515.256246,-9178.553681,1455.581446
636.964234,2812.782580,-10732.986159,1838.629195
636.964558,1184.329507,-12139.377449,2068.457845
636.964882,-222.061783,-12361.439231,1762.019645
636.965206,-1258.350101,-11251.130318,1149.143247
636.965530,-888.247130,-10881.027347,1225.752797
636.965855,222.061783,-10955.047942,383.047749
636.966179,1184.329507,-10066.800811,612.876398
636.966503,1850.514855,-9104.533087,459.657299
636.966827,2664.741391,-9104.533087,229.828649
636.967151,2516.700203,-8734.430116,0.000000
636.967475,2220.617826,-9030.512492,0.000000
636.967800,2072.576638,-8734.430116,-766.095498
636.968124,3256.906145,-9326.594869,383.047749
636.968448,4811.338623,-10436.903782,1149.143247
636.968772,6217.729913,-11843.295072,1991.848295
636.969096,6439.791695,-12805.562797,2374.896044
636.969420,4219.173869,-12879.583391,2068.457845
636.969744,962.267725,-11991.336260,919.314598
636.970069,-1628.453072,-11177.109724,842.705048
636.970393,-2886.803174,-9844.739029,1225.752797
636.970717,-1924.535449,-8660.409521,1225.752797
636.971041,518.144159,-7624.121203,1455.581446
636.971365,2516.700203,-7402.059420,1608.800546
636.971689,3552.988522,-7031.956449,919.314598
636.972014,2960.823768,-6069.688724,536.266849
636.972338,3034.844362,-5551.544565,459.657299
636.972662,3330.926739,-6883.915261,1072.533697
636.972986,3997.112087,-8660.409521,2374.896044
636.973310,5033.400406,-10436.903782,2834.553343
636.973634,4367.215058,-11251.130318,2528.115143
636.973958,1924.535449,-10362.883188,2451.505594
636.974283,666.185348,-9918.759623,2374.896044
636.974607,444.123565,-10066.800811,2374.896044
636.974931,666.185348,-10362.883188,3064.381992
636.975255,148.041188,-10066.800811,2911.162892
636.975579,-518.144159,-9400.615463,1915.238745
636.975903,-888.247130,-7624.121203,1378.971896
636.976227,1480.411884,-7105.977043,1149.143247
636.976552,3701.029710,-7105.977043,1762.019645
636.976876,4663.297435,-8734.430116,1915.238745
636.977200,2960.823768,-9548.656652,1991.848295
