#time,accel_x,accel_y,accel_z
965.464271,-296.082377,-9770.718434,-153.219100
965.464595,-148.041188,-9548.656652,-383.047749
965.464919,0.000000,-9696.697840,76.609550
965.465244,148.041188,-9918.759623,0.000000
965.465568,0.000000,-9622.677246,-229.828649
965.465893,0.000000,-9622.677246,0.000000
965.466217,0.000000,-9696.697840,-306.438199
965.466541,0.000000,-9992.780217,0.000000
965.466866,0.000000,-9548.656652,-536.266849
965.467190,370.102971,-9474.636058,0.000000
965.467514,0.000000,-9178.553681,229.828649
965.467839,0.000000,-9548.656652,-153.219100
965.468163,0.000000,-9918.759623,0.000000
965.468487,0.000000,-9622.677246,0.000000
965.468812,0.000000,-9548.656652,-306.438199
965.469136,74.020594,-9696.697840,-459.657299
965.469461,296.082377,-9548.656652,-76.609550
965.469785,0.000000,-9548.656652,306.438199
965.470109,0.000000,-9918.759623,0.000000
965.470434,444.123565,-10362.883188,-612.876398
965.470758,222.061783,-9770.718434,0.000000
965.471082,148.041188,-9548.656652,229.828649
965.471407,0.000000,-9696.697840,-306.438199
965.471731,0.000000,-9474.636058,153.219100
965.472055,0.000000,-9918.759623,0.000000
965.472380,222.061783,-9844.739029,306.438199
965.472704,518.144159,-9252.574275,153.219100
965.473029,222.061783,-9400.615463,306.438199
965.473353,148.041188,-9844.739029,-76.609550
965.473677,74.020594,-9696.697840,-383.047749
965.474002,-148.041188,-10066.800811,612.876398
965.474326,0.000000,-10288.862594,0.000000
965.474650,0.000000,-10066.800811,229.828649
965.474975,-740.205942,-9474.636058,0.000000
965.475299,-1036.288319,-9622.677246,612.876398
965.475624,-1110.308913,-10362.883188,76.609550
965.475948,-1110.308913,-9548.656652,0.000000
965.476272,-1406.391290,-8586.388927,76.609550
965.476597,-1184.329507,-8660.409521,766.095498
965.476921,148.041188,-9252.574275,766.095498
965.477245,296.082377,-9770.718434,766.095498
965.477570,-296.082377,-10140.821405,689.485948
965.477894,-1406.391290,-10140.821405,306.438199
965.478218,-1850.514855,-10732.986159,76.609550
965.478543,-2368.659014,-10807.006753,153.219100
965.478867,-2738.761985,-10807.006753,536.266849
965.479192,-2738.761985,-10140.821405,612.876398
965.479516,-2146.597232,-9696.697840,689.485948
965.479840,-1702.473667,-8956.491898,536.266849
965.480165,-740.205942,-9178.553681,1072.533697
965.480489,-148.041188,-9030.512492,1225.752797
965.480813,-444.123565,-9474.636058,1225.752797
965.481138,-1628.453072,-9474.636058,1149.143247
965.481462,-2590.720797,-9400.615463,995.924147
965.481786,-3256.906145,-10288.862594,1532.190996
965.482111,-3182.885551,-10732.986159,1378.971896
965.482435,-3108.864956,-10807.006753,1685.410096
965.482760,-3182.885551,-10955.047942,1225.752797
965.483084,-2590.720797,-10436.903782,1532.190996
965.483408,-2294.638420,-9622.677246,1915.238745
965.483733,-1332.370696,-9104.533087,1915.238745
965.484057,-1184.329507,-9104.533087,2374.896044
965.484381,-814.226536,-9770.718434,2374.896044
965.484706,-370.102971,-9696.697840,2604.724693
965.485030,-1184.329507,-9918.759623,2451.505594
965.485354,-2368.659014,-10066.800811,2681.334243
965.485679,-2960.823768,-10584.944971,2451.505594
965.486003,-3552.988522,-10658.965565,2911.162892
965.486328,-4219.173869,-10214.842000,3524.039291
965.486652,-4737.318029,-10288.862594,3370.820191
965.486976,-4441.235652,-9918.759623,3140.991542
965.487301,-4441.235652,-8882.471304,3217.601092
965.487625,-3701.029710,-9104.533087,3753.867940
965.487949,-2960.823768,-9400.615463,3524.039291
965.488274,-1480.411884,-9030.512492,4366.744339
965.488598,-148.041188,-8438.347739,4979.620737
965.488922,1036.288319,-7772.162391,4903.011187
965.489247,1628.453072,-8068.244768,4749.792088
965.489571,1184.329507,-8364.327145,4290.134789
965.489896,148.041188,-8808.450710,3370.820191
965.490220,-1332.370696,-8512.368333,2757.943793
965.490544,-3404.947333,-7550.100608,1225.752797
965.490869,-5773.606348,-8512.368333,842.705048
965.491193,-6809.894666,-10510.924376,1378.971896
965.491517,-5847.626942,-11769.274478,1072.533697
965.491842,-4885.359217,-9992.780217,2374.896044
965.492166,-4219.173869,-8290.306550,3830.477490
965.492490,-1924.535449,-7994.224174,3830.477490
965.492815,444.123565,-8956.491898,3677.258390
965.493139,2368.659014,-9696.697840,4443.353888
965.493464,3997.112087,-10436.903782,5362.668486
965.493788,3775.050304,-11103.089130,5132.839837
965.494112,1554.432478,-10362.883188,4060.306139
965.494437,-1036.288319,-8438.347739,2911.162892
965.494761,-2664.741391,-8216.285956,1149.143247
965.495085,-5477.523971,-7328.038826,-3677.258390
965.495410,-7698.141797,-9474.636058,-3064.381992
965.495734,-7031.956449,-11843.295072,-1455.581446
965.496058,-2368.659014,-11473.192101,-2374.896044
965.496383,-1554.432478,-9992.780217,-383.047749
965.496707,-4071.132681,-9104.533087,2145.067394
965.497032,-2960.823768,-9992.780217,612.876398
965.497356,-3404.947333,-11621.233289,0.000000
965.497680,-3330.926739,-10732.986159,919.314598
965.498005,296.082377,-10658.965565,3064.381992
965.498329,4959.379811,-12657.521608,3370.820191
965.498653,6587.832884,-12361.439231,3524.039291
965.498978,4811.338623,-10732.986159,3447.429741
965.499302,1480.411884,-9474.636058,1455.581446
965.499626,-2886.803174,-9992.780217,-1685.410096
965.499951,-6439.791695,-9178.553681,-2528.115143
965.500275,-6439.791695,-6143.709319,-4290.134789
965.500600,-5477.523971,-8438.347739,-2834.553343
965.500924,-4589.276840,-12657.521608,-1532.190996
965.501248,-2812.782580,-12139.377449,-2451.505594
965.501573,-3923.091493,-10066.800811,-1149.143247
965.501897,-6365.771101,-8734.430116,0.000000
965.502221,-6291.750507,-8882.471304,0.000000
965.502546,-3849.070898,-9252.574275,689.485948
965.502870,0.000000,-9474.636058,1762.019645
965.503194,2960.823768,-11547.212695,3294.210641
965.503519,3552.988522,-12805.562797,2987.772442
965.503843,2072.576638,-10955.047942,3447.429741
965.504168,370.102971,-9252.574275,3600.648841
965.504492,-1036.288319,-8364.327145,2757.943793
965.504816,-1702.473667,-9400.615463,995.924147
965.505141,-2738.761985,-9326.594869,919.314598
965.505465,-3478.967927,-8512.368333,536.266849
965.505789,-3775.050304,-8142.265362,689.485948
965.506114,-4515.256246,-8438.347739,842.705048
965.506438,-4441.235652,-7328.038826,1302.362347
965.506763,-4145.153275,-7105.977043,1685.410096
965.507087,-4959.379811,-8364.327145,1072.533697
965.507411,-6513.812290,-9918.759623,1608.800546
965.507736,-6291.750507,-10214.842000,1838.629195
965.508060,-3108.864956,-9474.636058,2604.724693
965.508384,-222.061783,-9030.512492,2987.772442
965.508709,74.020594,-9474.636058,3294.210641
965.509033,-296.082377,-10807.006753,4213.525239
965.509357,-592.164754,-11769.274478,4596.572988
