#time,accel_x,accel_y,accel_z
588.076918,-444.123565,-9622.677246,-153.219100
588.077242,-222.061783,-9770.718434,-153.219100
588.077566,-444.123565,-9548.656652,76.609550
588.077890,0.000000,-9474.636058,383.047749
588.078215,-444.123565,-9400.615463,-306.438199
588.078539,0.000000,-9696.697840,0.000000
588.078863,-370.102971,-9844.739029,0.000000
588.079187,0.000000,-9696.697840,0.000000
588.079511,-148.041188,-9474.636058,0.000000
588.079835,0.000000,-9474.636058,153.219100
588.080159,-148.041188,-9474.636058,0.000000
588.080484,296.082377,-9844.739029,0.000000
588.080808,0.000000,-9696.697840,0.000000
588.081132,0.000000,-9474.636058,-153.219100
588.081456,-148.041188,-9548.656652,0.000000
588.081780,0.000000,-9548.656652,-612.876398
588.082104,74.020594,-9770.718434,0.000000
588.082428,148.041188,-9622.677246,76.609550
588.082752,222.061783,-9696.697840,0.000000
588.083077,74.020594,-9252.574275,0.000000
588.083401,148.041188,-9548.656652,229.828649
588.083725,0.000000,-9696.697840,76.609550
588.084049,0.000000,-9474.636058,-459.657299
588.084373,0.000000,-9696.697840,0.000000
588.084697,0.000000,-9622.677246,0.000000
588.085021,0.000000,-9548.656652,76.609550
588.085346,74.020594,-9918.759623,0.000000
588.085670,0.000000,-9474.636058,306.438199
588.085994,370.102971,-9548.656652,0.000000
588.086318,370.102971,-9918.759623,153.219100
588.086642,0.000000,-9622.677246,0.000000
588.086966,0.000000,-9696.697840,-153.219100
588.087290,0.000000,-9770.718434,-306.438199
588.087615,-148.041188,-9622.677246,0.000000
588.087939,0.000000,-9474.636058,0.000000
588.088263,148.041188,-9252.574275,-153.219100
588.088587,222.061783,-9474.636058,-1072.533697
588.088911,444.123565,-9696.697840,153.219100
588.089235,592.164754,-10436.903782,153.219100
588.089559,148.041188,-10436.903782,76.609550
588.089884,-592.164754,-10288.862594,0.000000
588.090208,-1110.308913,-9622.677246,612.876398
588.090532,-1110.308913,-9474.636058,153.219100
588.090856,-222.061783,-9844.739029,842.705048
588.091180,296.082377,-9918.759623,612.876398
588.091504,814.226536,-9548.656652,612.876398
588.091828,740.205942,-9030.512492,459.657299
588.092153,1036.288319,-9474.636058,383.047749
588.092477,962.267725,-9548.656652,76.609550
588.092801,444.123565,-9252.574275,-76.609550
588.093125,-370.102971,-9918.759623,0.000000
588.093449,-888.247130,-10140.821405,-383.047749
588.093773,-888.247130,-9992.780217,153.219100
588.094097,-370.102971,-10066.800811,612.876398
588.094421,592.164754,-9992.780217,919.314598
588.094746,1702.473667,-9770.718434,1532.190996
588.095070,2664.741391,-9696.697840,1225.752797
588.095394,2812.782580,-9622.677246,1532.190996
588.095718,2738.761985,-9696.697840,1455.581446
588.096042,2368.659014,-9030.512492,383.047749
588.096366,1628.453072,-9326.594869,153.219100
588.096690,518.144159,-9474.636058,0.000000
588.097015,-444.123565,-10140.821405,0.000000
588.097339,-592.164754,-10288.862594,0.000000
588.097663,-148.041188,-9474.636058,383.047749
588.097987,1110.308913,-8882.471304,1149.143247
588.098311,2960.823768,-9474.636058,2068.457845
588.098635,4441.235652,-9696.697840,2451.505594
588.098959,5033.400406,-10066.800811,2987.772442
588.099284,5107.421000,-9992.780217,3064.381992
588.099608,4663.297435,-10214.842000,2604.724693
588.099932,4145.153275,-9992.780217,2451.505594
588.100256,2590.720797,-9548.656652,1838.629195
588.100580,1776.494261,-10362.883188,995.924147
588.100904,1184.329507,-10436.903782,689.485948
588.101228,962.267725,-10362.883188,689.485948
588.101553,1776.494261,-9992.780217,1762.019645
588.101877,3552.988522,-9844.739029,2528.115143
588.102201,4737.318029,-9400.615463,3140.991542
588.102525,5329.482782,-9326.594869,3907.087040
588.102849,4885.359217,-9548.656652,4366.744339
588.103173,4663.297435,-10510.924376,4749.792088
588.103497,2886.803174,-10214.842000,4136.915689
588.103822,1406.391290,-9474.636058,3677.258390
588.104146,-444.123565,-9030.512492,2604.724693
588.104470,-1924.535449,-8956.491898,1915.238745
588.104794,-1998.556043,-7994.224174,1608.800546
588.105118,-1332.370696,-7105.977043,2068.457845
588.105442,0.000000,-7105.977043,1608.800546
588.105766,518.144159,-6439.791695,2451.505594
588.106090,1924.535449,-6365.771101,2834.553343
588.106415,3404.947333,-7105.977043,3524.039291
588.106739,4293.194464,-8586.388927,3907.087040
588.107063,4515.256246,-9918.759623,4443.353888
588.107387,4737.318029,-10658.965565,4290.134789
588.107711,3478.967927,-11399.171507,4060.306139
588.108035,1998.556043,-12731.542202,3753.867940
588.108359,0.000000,-12657.521608,2145.067394
588.108684,-2146.597232,-12139.377449,1455.581446
588.109008,-2442.679609,-10955.047942,1149.143247
588.109332,-1406.391290,-9474.636058,1149.143247
588.109656,444.123565,-8290.306550,1915.238745
